ctime,relname,pid,mode,granted
1415664048.87819,pg_locks,10320,AccessShareLock,t
1415664108.88204,nation,10352,AccessShareLock,t
1415664108.88204,part,10352,AccessShareLock,t
1415664108.88204,part_p_container_p_brand_p_partkey_idx,10352,AccessShareLock,t
1415664108.88204,part_p_name_idx,10352,AccessShareLock,t
1415664108.88204,part_p_size_idx,10352,AccessShareLock,t
1415664108.88204,part_p_type_p_partkey_idx,10352,AccessShareLock,t
1415664108.88204,partsupp,10352,AccessShareLock,t
1415664108.88204,partsupp_ps_suppkey_idx,10352,AccessShareLock,t
1415664108.88204,pg_locks,10361,AccessShareLock,t
1415664108.88204,pg_stat_activity,10362,AccessShareLock,t
1415664108.88204,pk_nation,10352,AccessShareLock,t
1415664108.88204,pk_part,10352,AccessShareLock,t
1415664108.88204,pk_partsupp,10352,AccessShareLock,t
1415664108.88204,pk_region,10352,AccessShareLock,t
1415664108.88204,pk_supplier,10352,AccessShareLock,t
1415664108.88204,region,10352,AccessShareLock,t
1415664108.88204,supplier,10352,AccessShareLock,t
1415664108.88204,supplier_s_nationkey_s_suppkey_idx,10352,AccessShareLock,t
1415664108.88204,supplier_s_suppkey_idx_like,10352,AccessShareLock,t
1415664168.89187,nation,10352,AccessShareLock,t
1415664168.89187,part,10352,AccessShareLock,t
1415664168.89187,part_p_container_p_brand_p_partkey_idx,10352,AccessShareLock,t
1415664168.89187,part_p_name_idx,10352,AccessShareLock,t
1415664168.89187,part_p_size_idx,10352,AccessShareLock,t
1415664168.89187,part_p_type_p_partkey_idx,10352,AccessShareLock,t
1415664168.89187,partsupp,10352,AccessShareLock,t
1415664168.89187,partsupp_ps_suppkey_idx,10352,AccessShareLock,t
1415664168.89187,pg_locks,10376,AccessShareLock,t
1415664168.89187,pg_stat_activity,10377,AccessShareLock,t
1415664168.89187,pg_stat_all_indexes,10375,AccessShareLock,t
1415664168.89187,pg_statio_all_indexes,10375,AccessShareLock,t
1415664168.89187,pg_statio_all_tables,10378,AccessShareLock,t
1415664168.89187,pk_nation,10352,AccessShareLock,t
1415664168.89187,pk_part,10352,AccessShareLock,t
1415664168.89187,pk_partsupp,10352,AccessShareLock,t
1415664168.89187,pk_region,10352,AccessShareLock,t
1415664168.89187,pk_supplier,10352,AccessShareLock,t
1415664168.89187,region,10352,AccessShareLock,t
1415664168.89187,supplier,10352,AccessShareLock,t
1415664168.89187,supplier_s_nationkey_s_suppkey_idx,10352,AccessShareLock,t
1415664168.89187,supplier_s_suppkey_idx_like,10352,AccessShareLock,t
1415664228.89444,nation,10352,AccessShareLock,t
1415664228.89444,part,10352,AccessShareLock,t
1415664228.89444,part_p_container_p_brand_p_partkey_idx,10352,AccessShareLock,t
1415664228.89444,part_p_name_idx,10352,AccessShareLock,t
1415664228.89444,part_p_size_idx,10352,AccessShareLock,t
1415664228.89444,part_p_type_p_partkey_idx,10352,AccessShareLock,t
1415664228.89444,partsupp,10352,AccessShareLock,t
1415664228.89444,partsupp_ps_suppkey_idx,10352,AccessShareLock,t
1415664228.89444,pg_locks,10389,AccessShareLock,t
1415664228.89444,pg_stat_activity,10388,AccessShareLock,t
1415664228.89444,pg_statio_all_tables,10390,AccessShareLock,t
1415664228.89444,pk_nation,10352,AccessShareLock,t
1415664228.89444,pk_part,10352,AccessShareLock,t
1415664228.89444,pk_partsupp,10352,AccessShareLock,t
1415664228.89444,pk_region,10352,AccessShareLock,t
1415664228.89444,pk_supplier,10352,AccessShareLock,t
1415664228.89444,region,10352,AccessShareLock,t
1415664228.89444,supplier,10352,AccessShareLock,t
1415664228.89444,supplier_s_nationkey_s_suppkey_idx,10352,AccessShareLock,t
1415664228.89444,supplier_s_suppkey_idx_like,10352,AccessShareLock,t
1415664288.89946,nation,10352,AccessShareLock,t
1415664288.89946,part,10352,AccessShareLock,t
1415664288.89946,part_p_container_p_brand_p_partkey_idx,10352,AccessShareLock,t
1415664288.89946,part_p_name_idx,10352,AccessShareLock,t
1415664288.89946,part_p_size_idx,10352,AccessShareLock,t
1415664288.89946,part_p_type_p_partkey_idx,10352,AccessShareLock,t
1415664288.89946,partsupp,10352,AccessShareLock,t
1415664288.89946,partsupp_ps_suppkey_idx,10352,AccessShareLock,t
1415664288.89946,pg_locks,10405,AccessShareLock,t
1415664288.89946,pg_stat_activity,10402,AccessShareLock,t
1415664288.89946,pg_stat_all_indexes,10403,AccessShareLock,t
1415664288.89946,pg_stat_all_tables,10404,AccessShareLock,t
1415664288.89946,pg_stat_database,10401,AccessShareLock,t
1415664288.89946,pg_statio_all_indexes,10403,AccessShareLock,t
1415664288.89946,pg_statio_all_tables,10404,AccessShareLock,t
1415664288.89946,pk_nation,10352,AccessShareLock,t
1415664288.89946,pk_part,10352,AccessShareLock,t
1415664288.89946,pk_partsupp,10352,AccessShareLock,t
1415664288.89946,pk_region,10352,AccessShareLock,t
1415664288.89946,pk_supplier,10352,AccessShareLock,t
1415664288.89946,region,10352,AccessShareLock,t
1415664288.89946,supplier,10352,AccessShareLock,t
1415664288.89946,supplier_s_nationkey_s_suppkey_idx,10352,AccessShareLock,t
1415664288.89946,supplier_s_suppkey_idx_like,10352,AccessShareLock,t
1415664348.90415,lineitem,10422,AccessShareLock,t
1415664348.90415,lineitem_l_orderkey_idx,10422,AccessShareLock,t
1415664348.90415,lineitem_l_orderkey_idx_l_returnflag,10422,AccessShareLock,t
1415664348.90415,lineitem_l_orderkey_idx_part1,10422,AccessShareLock,t
1415664348.90415,lineitem_l_orderkey_idx_part2,10422,AccessShareLock,t
1415664348.90415,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,10422,AccessShareLock,t
1415664348.90415,lineitem_l_partkey_l_quantity_l_shipmode_idx,10422,AccessShareLock,t
1415664348.90415,lineitem_l_shipdate_l_suppkey__idx,10422,AccessShareLock,t
1415664348.90415,nation,10422,AccessShareLock,t
1415664348.90415,orders,10422,AccessShareLock,t
1415664348.90415,orders_o_orderdate_o_orderkey_idx,10422,AccessShareLock,t
1415664348.90415,orders_o_orderkey_o_orderdate_idx,10422,AccessShareLock,t
1415664348.90415,part,10422,AccessShareLock,t
1415664348.90415,part_p_container_p_brand_p_partkey_idx,10422,AccessShareLock,t
1415664348.90415,part_p_name_idx,10422,AccessShareLock,t
1415664348.90415,part_p_size_idx,10422,AccessShareLock,t
1415664348.90415,part_p_type_p_partkey_idx,10422,AccessShareLock,t
1415664348.90415,partsupp,10422,AccessShareLock,t
1415664348.90415,partsupp_ps_suppkey_idx,10422,AccessShareLock,t
1415664348.90415,pg_locks,10434,AccessShareLock,t
1415664348.90415,pg_stat_activity,10433,AccessShareLock,t
1415664348.90415,pg_stat_all_indexes,10431,AccessShareLock,t
1415664348.90415,pg_stat_all_tables,10430,AccessShareLock,t
1415664348.90415,pg_stat_database,10432,AccessShareLock,t
1415664348.90415,pg_statio_all_indexes,10431,AccessShareLock,t
1415664348.90415,pg_statio_all_tables,10430,AccessShareLock,t
1415664348.90415,pk_lineitem,10422,AccessShareLock,t
1415664348.90415,pk_nation,10422,AccessShareLock,t
1415664348.90415,pk_orders,10422,AccessShareLock,t
1415664348.90415,pk_part,10422,AccessShareLock,t
1415664348.90415,pk_partsupp,10422,AccessShareLock,t
1415664348.90415,pk_supplier,10422,AccessShareLock,t
1415664348.90415,supplier,10422,AccessShareLock,t
1415664348.90415,supplier_s_nationkey_s_suppkey_idx,10422,AccessShareLock,t
1415664348.90415,supplier_s_suppkey_idx_like,10422,AccessShareLock,t
1415664408.9065,lineitem,10422,AccessShareLock,t
1415664408.9065,lineitem_l_orderkey_idx,10422,AccessShareLock,t
1415664408.9065,lineitem_l_orderkey_idx_l_returnflag,10422,AccessShareLock,t
1415664408.9065,lineitem_l_orderkey_idx_part1,10422,AccessShareLock,t
1415664408.9065,lineitem_l_orderkey_idx_part2,10422,AccessShareLock,t
1415664408.9065,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,10422,AccessShareLock,t
1415664408.9065,lineitem_l_partkey_l_quantity_l_shipmode_idx,10422,AccessShareLock,t
1415664408.9065,lineitem_l_shipdate_l_suppkey__idx,10422,AccessShareLock,t
1415664408.9065,nation,10422,AccessShareLock,t
1415664408.9065,orders,10422,AccessShareLock,t
1415664408.9065,orders_o_orderdate_o_orderkey_idx,10422,AccessShareLock,t
1415664408.9065,orders_o_orderkey_o_orderdate_idx,10422,AccessShareLock,t
1415664408.9065,part,10422,AccessShareLock,t
1415664408.9065,part_p_container_p_brand_p_partkey_idx,10422,AccessShareLock,t
1415664408.9065,part_p_name_idx,10422,AccessShareLock,t
1415664408.9065,part_p_size_idx,10422,AccessShareLock,t
1415664408.9065,part_p_type_p_partkey_idx,10422,AccessShareLock,t
1415664408.9065,partsupp,10422,AccessShareLock,t
1415664408.9065,partsupp_ps_suppkey_idx,10422,AccessShareLock,t
1415664408.9065,pg_locks,10445,AccessShareLock,t
1415664408.9065,pg_stat_activity,10446,AccessShareLock,t
1415664408.9065,pg_stat_all_indexes,10444,AccessShareLock,t
1415664408.9065,pg_stat_database,10447,AccessShareLock,t
1415664408.9065,pg_statio_all_indexes,10444,AccessShareLock,t
1415664408.9065,pg_statio_all_tables,10448,AccessShareLock,t
1415664408.9065,pk_lineitem,10422,AccessShareLock,t
1415664408.9065,pk_nation,10422,AccessShareLock,t
1415664408.9065,pk_orders,10422,AccessShareLock,t
1415664408.9065,pk_part,10422,AccessShareLock,t
1415664408.9065,pk_partsupp,10422,AccessShareLock,t
1415664408.9065,pk_supplier,10422,AccessShareLock,t
1415664408.9065,supplier,10422,AccessShareLock,t
1415664408.9065,supplier_s_nationkey_s_suppkey_idx,10422,AccessShareLock,t
1415664408.9065,supplier_s_suppkey_idx_like,10422,AccessShareLock,t
1415664468.9096,lineitem,10422,AccessShareLock,t
1415664468.9096,lineitem_l_orderkey_idx,10422,AccessShareLock,t
1415664468.9096,lineitem_l_orderkey_idx_l_returnflag,10422,AccessShareLock,t
1415664468.9096,lineitem_l_orderkey_idx_part1,10422,AccessShareLock,t
1415664468.9096,lineitem_l_orderkey_idx_part2,10422,AccessShareLock,t
1415664468.9096,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,10422,AccessShareLock,t
1415664468.9096,lineitem_l_partkey_l_quantity_l_shipmode_idx,10422,AccessShareLock,t
1415664468.9096,lineitem_l_shipdate_l_suppkey__idx,10422,AccessShareLock,t
1415664468.9096,nation,10422,AccessShareLock,t
1415664468.9096,orders,10422,AccessShareLock,t
1415664468.9096,orders_o_orderdate_o_orderkey_idx,10422,AccessShareLock,t
1415664468.9096,orders_o_orderkey_o_orderdate_idx,10422,AccessShareLock,t
1415664468.9096,part,10422,AccessShareLock,t
1415664468.9096,part_p_container_p_brand_p_partkey_idx,10422,AccessShareLock,t
